"transcript_id","is_correlated","is_discordant","gene_id","ccle_transcript_pearson","ccle_gene_pearson","ccle_transcript_spearman","ccle_gene_spearman","tsoi_transcript_pearson","tsoi_transcript_spearman","PRJNA704810_OE_MITF/CON","GSE163646_OE_MITF/CON","PRJEB30337_siCON/siMITF","GSE163646_siCON/siMITF","GSE283655_siCON/siMITF","GSE115845_siCON/siMITF","has_peak_GSE153020_Kenny","has_peak_GSE61965_Laurette","has_peak_GSE77437_Louph","ccle_mean_transcript_expression","tsoi_mean_transcript_expression","ccle_mean_gene_expression","tsoi_mean_gene_expression","ccle_mean_transcript_expression_mitf_high","ccle_mean_gene_expression_mitf_high","tsoi_mean_transcript_expression_mitf_high","tsoi_mean_gene_expression_mitf_high","EBOX_n"
"ENST00000263278",TRUE,FALSE,"HSD17B14",0.595096473999399,0.608379264715121,0.615852704969588,0.632369012358297,0.734028100256171,0.657304731358884,7.05540039389554,1.27453370849821,0.431204264611048,0.326493675472181,0.459857500164549,0.089138627368876,FALSE,FALSE,FALSE,2.24335764942875,1.60884752958273,2.48863076600095,2.21347062128466,3.22084199593751,3.49357033837774,2.85584010733576,3.66095330641935,0
"ENST00000263321",TRUE,FALSE,"TYR",0.842016123628248,0.79741822787244,0.764000559430159,0.691189489982537,0.897388029638577,0.820369068149041,1.90229635622282,0.671445123616768,4.51063739659125,0.705824112906148,0.61026179510841,0.966630286493861,TRUE,TRUE,TRUE,5.59876946833204,3.90485131077378,5.79360132238259,3.99312874934681,8.30855990316243,8.58478113840449,6.96430865778801,7.02410287836756,4
"ENST00000264071",TRUE,FALSE,"TUBB4A",0.728267554684034,0.724130966683788,0.7274968903024,0.726653413376655,0.704463421845614,0.627053075604933,NA,NA,1.18051451793188,0.381227214284775,0.330702032617028,0.621831943511525,FALSE,FALSE,FALSE,3.3528929651085,3.36775858052141,3.48119068729418,3.55794898981479,4.56757399149083,4.69883493532657,5.43752741603778,5.62340096446223,4
"ENST00000264377",TRUE,FALSE,"ADAM23",0.52838532116982,0.536081511250827,0.472826922654482,0.482097552129372,0.603707751071694,0.547377780897727,1.78819872314866,3.32202301322052,1.58686052020944,1.1333530366787,1.0642980657581,10.7134729176149,FALSE,FALSE,FALSE,2.38511615424937,1.85059756647914,3.91847894543852,2.70126357079817,2.93250577663251,4.71083238910725,2.59900251264708,3.62503810484097,1
"ENST00000264433",TRUE,FALSE,"FNIP2",0.636395459894222,0.636740143665843,0.714555589212545,0.711538356199407,0.727491154990003,0.723670003261447,2.91504925464385,0.186225594130019,0.687951335077908,0.382074516266485,0.426657541189275,0.269143915190241,FALSE,TRUE,FALSE,2.90420674978651,2.02125544837239,3.19005990289122,2.44892384004737,3.52207187536662,3.82641578959731,2.60694154909499,3.06043113481807,1
"ENST00000264601",TRUE,FALSE,"RAB17",0.745083583060476,0.768551101086976,0.750712571746118,0.757465760606233,0.527442352725168,0.579850031001696,4.04795570819565,0.276041327695277,1.78922013291318,0.35601920490547,0.427884986031855,0.319623153846684,FALSE,TRUE,TRUE,2.62030191204985,1.49550939666378,3.89460324460346,3.00260946801121,3.54986856410942,4.95165503248198,2.24476791440494,4.12508458037519,4
"ENST00000264867",TRUE,FALSE,"PPARGC1A",0.689505282139171,0.690731115123547,0.739583848447632,0.741614313508156,0.670211252390699,0.64011856207847,7.73424975421379,0.375520816244667,0.543889590787318,0.322661859912071,0.353989179697083,0.291192473232848,TRUE,TRUE,TRUE,2.00829654609632,1.53449449479908,2.27087271177914,1.98695049370858,3.01611409756587,3.39712556810906,2.35436165037678,2.9273300581555,5
"ENST00000265062",TRUE,FALSE,"RAB7A",0.663993283280087,0.614672837183306,0.685597865258102,0.644147657105913,0.644669209283472,0.695882889804841,1.55544814474681,0.442953871698483,1.06258223885343,0.747621041248172,1.40424325946342,0.67005122096486,FALSE,FALSE,FALSE,8.02921340568831,7.02385411038351,8.500294708057,8.11207107447489,8.42421320740101,8.81736994422205,7.39614406855669,8.39995699603628,1
"ENST00000265394",TRUE,FALSE,"CPVL",0.456831130900589,0.418365748861897,0.505390817405514,0.467341761283461,0.613840886054019,0.635991403304855,0.302338399636218,0.956815718757074,0.778362322603692,0.669368509196622,0.867284840456617,0.934079497238209,FALSE,FALSE,FALSE,3.16873942815283,1.72685641484459,3.75675799454257,3.06451393735094,3.98585052444827,4.40113088765678,2.69101077025162,4.23482071051482,2
"ENST00000265631",TRUE,FALSE,"SLC25A13",0.692618839237428,0.697779059397112,0.74987506686807,0.770228119343076,0.619257696551374,0.621949320072087,2.65780472033624,0.71508786763083,0.735163010379562,0.489077150035903,0.449247059420887,0.582327566338368,FALSE,TRUE,TRUE,5.03316438044091,4.13655965951368,5.26076247265855,4.4620932148543,5.57586874470936,5.7747635824182,4.64463635389838,4.95004108530149,3
"ENST00000266086",TRUE,FALSE,"SLC5A4",0.474147231874456,0.47525962531081,0.567406656027948,0.569807731760587,0.690390341433203,0.753441491128317,7.30113873440264,3.1631561776281,5.76288740223518,0.410657680323008,0.518110089008027,0.49959675382436,FALSE,FALSE,FALSE,1.83782711380196,2.17470709141763,1.86638687484728,2.17470709141763,2.83884100784481,2.84844652000528,3.5472658670037,3.5472658670037,5
"ENST00000266534",TRUE,FALSE,"TMEM117",0.605068997189188,0.659693127829909,0.631355525102138,0.661325176688027,0.541212020424908,0.490615788277419,2.5716094937821,1.24259923106879,1.2196070949359,0.770899114251648,1.28133235049282,2.32657341992111,FALSE,FALSE,FALSE,2.22139169029472,1.44902171826377,2.8983905470581,2.52143621419543,2.68284208552875,3.35432313105662,1.86474232178206,2.99883746014334,2
"ENST00000266970",TRUE,FALSE,"CDK2",0.80123113137348,0.779324191031175,0.840239871294885,0.822161693600528,0.835743153820013,0.778535375239541,2.12471141235895,0.534103611125105,0.679431556682989,0.337602814793335,0.350188883214672,0.253264139093644,FALSE,FALSE,FALSE,6.63519630006531,5.11596021986769,7.2179499567401,6.54044112891275,7.90613519161499,8.45303480039121,6.36360318619226,7.72662966970274,2
"ENST00000267460",TRUE,FALSE,"PELI2",0.533034705189544,0.544603891321379,0.536216483382721,0.539403558168291,0.541649515220517,0.48953521819214,2.40652252957794,0.925455090593308,0.709083921204761,0.59165906784894,0.564539956906301,0.252165359327799,FALSE,TRUE,FALSE,1.84276322717282,0.759361608404406,1.84873908981145,1.51167437146376,2.22976108238664,2.25396304951004,0.963056441503086,1.85107383336075,0
"ENST00000267953",TRUE,FALSE,"BCL2A1",0.580229775297633,0.578393079488914,0.49707711550838,0.501245212271631,0.585783007058787,0.567602969109681,2.75775792498544,1.19228174385884,1.48165890842259,0.448620078288072,0.303242437126503,0.188561828156337,FALSE,FALSE,FALSE,4.94876092698954,4.01978780520067,5.12618670791855,4.33575000924172,6.0651409930811,6.24112500307744,5.55132409572705,5.94985321724856,1
"ENST00000267984",TRUE,FALSE,"TLNRD1",0.578287377761945,0.698825986821096,0.532333131222176,0.685270406983711,0.719931084811899,0.748976124445141,2.58819083166525,0.986938204465144,0.661911613355794,0.738744593916798,0.929776916168713,0.487790270197596,FALSE,FALSE,FALSE,3.05022404134498,3.58977684618161,3.18410887565985,3.58977684618161,3.70874196578331,3.80034625032248,4.27651025915857,4.27651025915857,0
"ENST00000268125",TRUE,FALSE,"RLBP1",0.55293710892187,0.581441490354119,0.564989359835976,0.588911424141906,0.774260343172992,0.794410152156382,40.1174886936985,3.41583663383685,1.27599551342577,0.605314843283705,0.281437225670533,0.44737583269588,TRUE,FALSE,FALSE,1.7706582537499,1.8650137392158,2.09230191822098,2.08614381018219,2.57792970692816,2.99405651488542,3.33194777090604,3.61921177285549,2
"ENST00000269143",TRUE,FALSE,"AFG3L2",0.709454876986176,0.701593196112684,0.758895646909122,0.757037419822467,0.565916386294445,0.565028268782152,1.99580033895636,0.518685530595802,0.854841995901508,0.729955101805188,0.744403361293954,0.622413976524545,TRUE,TRUE,TRUE,5.51938063398845,4.35377919579744,5.64354355208764,4.58102265936583,6.03866076186283,6.11499743047306,4.6820354869634,4.83564691579118,1
"ENST00000269187",TRUE,FALSE,"SLC39A6",0.583392631360732,0.579106890548122,0.615322518977821,0.610896330878899,0.576081894832726,0.564035871872988,1.39243381164405,0.974577967714341,1.17579603032247,1.09006642089221,1.0447280917648,0.356315520205407,FALSE,FALSE,FALSE,6.15483078192183,5.20072732973289,6.46275806585848,5.71234151223362,6.53934211857606,6.85973187993341,5.71711745361317,6.22291840714105,2
"ENST00000269346",TRUE,FALSE,"TTYH2",0.800169890587372,0.805710599957118,0.777090718620117,0.765423014396975,0.815473698763905,0.778322718759005,1.49382241369393,0.900181670999915,0.981732948458206,0.337810359363464,0.334716100868259,0.412181140590973,FALSE,FALSE,FALSE,3.51592558136275,2.64815497137563,3.78527657065828,3.09301035625527,4.82788157977048,5.05246017109639,3.92225402678136,4.34783842024189,0
"ENST00000271227",TRUE,FALSE,"SLC44A3",0.500817035719035,0.550274673974947,0.545027074446649,0.587026480863991,0.555408196072844,0.636477871768523,1.2701040000677,0.616363357331142,Inf,0.705870003801436,0.704912552186921,0.275650359395429,FALSE,FALSE,FALSE,0.950085342404642,0.415473156090709,1.69368814388002,1.14530354556406,1.30579542801836,2.15562039272897,0.725998615364505,1.73495105844557,0
"ENST00000272521",TRUE,FALSE,"TMEM177",0.568152518633156,0.654032304415672,0.539150729937434,0.633943085119118,0.563686536416474,0.582678756666578,0.967736313040657,2.0918437421002,0.750851888394991,1.0830497319021,1.05712157065992,1.07592260337794,FALSE,FALSE,FALSE,2.97397478319214,2.4859833409934,4.3409129164592,4.0700902887018,3.29717649945886,4.63038575252126,2.8200609078344,4.41371925591807,1
"ENST00000273371",TRUE,FALSE,"PLA1A",0.632459528015058,0.63662964383536,0.656586637486253,0.654312786045759,0.530778719559614,0.623849448691922,NA,NA,NA,0,NA,0.151133218258969,FALSE,FALSE,FALSE,2.63507955522566,1.85149881335576,2.82206148958183,2.10245415946951,4.0507005172857,4.24137056185161,3.13491136437938,3.49574716864546,3
"ENST00000275227",TRUE,FALSE,"SLC18B1",0.4888328971753,0.517033563269937,0.508207164505103,0.516666849998745,0.705218787934844,0.631447976202661,2.00144834749462,1.46402958089968,0.80738812028795,0.431896441891114,0.544246543459514,0.310439623605339,FALSE,FALSE,FALSE,3.63165744680587,2.37933615192569,3.79730509728965,2.71060860696339,4.13140686534165,4.28798008372603,3.19020597148405,3.48706106395379,1
"ENST00000276390",TRUE,FALSE,"ATP6V1B2",0.561647658284175,0.548936131585875,0.515925490949918,0.50505910318346,0.542566762711277,0.519732438428145,2.06614666962947,0.338537610882469,1.84647995971725,0.719820065672607,0.810005440237838,0.76767999555395,TRUE,TRUE,TRUE,6.6766856128026,5.84850545916941,6.76845092961122,5.90504044130477,7.14194741841907,7.22329592170999,6.24581586744339,6.28627359758241,4
"ENST00000281243",TRUE,FALSE,"QDPR",0.669840644729944,0.665274901321214,0.583872420662031,0.591522147736223,0.764989183379087,0.725654797079776,1.94848749063223,1.6546831918508,1.30268335824272,0.534172844218248,0.46008153895773,0.593120174516825,FALSE,FALSE,FALSE,5.6643501279662,4.99315711745423,6.15596624605376,5.33616691016957,6.24219293999843,6.73420451350113,5.827487817009,6.19719512611024,0
"ENST00000281456",TRUE,FALSE,"SLC25A4",0.583214105903717,0.512273698186576,0.612969568279381,0.527464682622283,0.667198650254081,0.583812924562766,1.82605825211704,0.583481695068432,1.06535685645549,0.687437777896565,0.465619639270161,1.64197706771397,TRUE,FALSE,FALSE,3.32645451707209,2.71376906520101,4.90648411332518,4.75905502345195,3.84131783558988,5.3881226770704,3.28172967004157,5.47092936270868,1
"ENST00000282096",TRUE,FALSE,"PDE3B",0.736419751241696,0.7225839595162,0.721190836449214,0.715037672609029,0.750130483478305,0.735649651664933,7.78467463296487,2.45334463751197,1.45751388719142,0.549343797256942,0.388175464621878,0.320880992558199,FALSE,FALSE,FALSE,1.97200140001751,1.54369843252875,2.04230195993268,1.66219054198797,2.85494480209289,2.94037041014698,2.39457331688426,2.50566906712267,5
"ENST00000282272",TRUE,FALSE,"ANKRD44",0.60371164755993,0.72191285829173,0.511601214771599,0.646144637442431,0.573844294402638,0.52320582761022,3.35000522530901,5.9445556826373,5.0490028422159,2.70119164922614,1.80363721023927,0.632873831643266,FALSE,FALSE,FALSE,1.77476640389809,1.54799508652156,2.7732843897068,3.43358121695575,2.19245448811729,3.35574977813034,2.00457607130618,4.18940031562508,4
"ENST00000284881",TRUE,FALSE,"C21orf91",0.61891144135318,0.629118064580786,0.726239802875019,0.72798363547257,0.61211058625221,0.583245840614672,3.00984847088318,1.45694561083753,2.38752075634788,0.49482228326783,0.394785253366553,0.267425260718424,FALSE,FALSE,FALSE,3.14770250333303,1.74394587644758,3.51411493930377,3.32265394822727,3.95884614284737,4.32936806900381,2.14277472806457,3.86036247773398,0
"ENST00000285208",TRUE,FALSE,"RAB6B",0.5033406519521,0.547977079673261,0.543165773866435,0.593109205255563,0.780395326187979,0.767619009238731,3.84307724579824,0.324032283633943,0.863694005876163,0.36636058054908,0.313035090614699,0.578926934053234,FALSE,FALSE,FALSE,2.03450234609748,1.69747551647522,3.30901348805479,2.94167174071368,2.64638795766194,4.09682710763338,2.23769373973403,3.82009049980228,3
